l_url,l_hostname,ip,dots,hyphens,at,qm,and,or,eq,undrscr,tilde,prcnt,slsh,star,colon,comma,semicolumn,dollar,space,www,com,dslash,http_in_path,https_token,digits_url_ratio,digits_host_ratio,punycode,port,tld_in_path,tld_in_subdomain,abnrml_subdomain,subdomains,prefix_suffix,random_domain,shortening_service,path_extension,redirection,external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,2977,157916,0,0,2,good
28,21,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.178571429,0.238095238,0,0,0,0,1,2,0,0,1,0,0,0,2,2,7,7,0,9,9,0,8,8,0,0,0,0,0,0,0,36,0.75,0.25,0,1,0,0,0,0,0,1,72,0,100,0,0,0,0,0,0,0,0,1,0,0,50,7621,56198,0,1,6,bad
76,50,1,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.131578947,0,0,0,0,1,0,3,1,0,0,0,1,0,7,2,2,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,14,4003,5816617,0,1,0,bad
89,15,0,2,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.112359551,0,0,0,0,0,0,2,0,0,1,0,0,0,13,5,2,3,2,11,7,11,5,5,5,0,0,0,0,0,0,15,0.333333333,0.666666667,0,1,0,0,0,0,1,1,66.66666667,0,0,100,0,0,0,81.81818182,0,0,0,0,1,0,94,5019,2166138,0,0,4,good
18,11,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,3,0,4,4,0,3.5,3.5,0,0,0,0,0,0,0,14,0.642857143,0.357142857,0,0,0,0.4,0,0.2,0,0,0,0,100,0,0,0,0,16.66666667,0,0,0,0,0,1,0,-1,0,0,0,2,good
56,20,0,3,0,0,0,0,0,0,5,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,3,1,3,1,12,12,4,4.111111111,7.5,3.142857143,0,0,0,0,0,0,4,0.25,0.75,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,390,4358,222053,0,0,3,good
25,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,5,7,5,7,7,5,6,7,5,0,1,0,0,0,0,25,0.52,0.48,0,0,0,0,0,0.083333333,0,0,50,0,0,0,0,0,0,0,0,0,1,1,0,0,181,7490,63,0,0,10,good
38,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,6,9,9,6,6,6,6,0,0,0,0,0,0,398,0.826633166,0.173366834,0,0,0,0.028985507,0,0,0,0,90.47619048,0,100,0,0,0,0,1.470588235,0,0,0,0,0,0,312,9184,316,0,0,5,good
34,18,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.029411765,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,3,9,9,3,4.5,6,3,0,0,0,0,1,0,56,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1,1,bad
30,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.033333333,0.043478261,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,10,10,0,9,9,0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0,0,0,0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,bad
21,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.142857143,0.230769231,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,404,0.962871287,0.037128713,0,0,0,0.133333333,0,0,0,0,100,0,92.30769231,7.692307692,0,0,0,82.53968254,0,0,0,1,1,0,130,1331,0,0,0,0,good
43,14,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.139534884,0,0,0,0,0,0,3,0,0,0,0,2,0,6,0,2,2,3,8,8,6,4.666666667,5,4.5,0,0,0,0,0,0,75,0.946666667,0.053333333,0,0,0,1,0,0,0,1,86.66666667,0,50,50,0,0,0,100,0,0,0,1,0,0,148,7158,2320,0,1,3,good
76,14,1,2,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.171052632,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3,7,3,32,7,32,14.5,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4376,0,0,1,1,bad
118,42,1,4,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.169491525,0,0,0,0,1,0,3,0,0,0,0,0,0,11,3,2,3,2,17,13,17,8.363636364,8.75,8.142857143,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3993,5707171,0,1,0,bad
32,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,3,12,12,3,6,7.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,182,4932,0,0,1,2,bad
60,26,0,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,6,4,3,3,3,18,18,9,7.166666667,10.5,5.5,0,0,0,0,0,0,57,0.964912281,0.035087719,0,0,0,1,0,0,0,0,100,0,100,0,0,0,0,66.66666667,0,0,0,1,0,0,615,3403,189734,0,1,5,good
27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,12,12,0,7.5,7.5,0,0,0,0,0,0,0,17,0.294117647,0.705882353,0,0,0,0.166666667,0,0,0,0,100,0,0,0,0,0,0,7.692307692,0,0,0,0,1,0,342,7391,8675232,0,0,3,good
94,20,0,3,0,0,1,0,0,1,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0.074468085,0,0,0,0,0,0,3,0,0,0,0,0,0,9,1,2,4,2,23,11,23,8.222222222,7.5,8.428571429,0,0,0,0,0,0,42,0.904761905,0.095238095,0,1,0,0,0,0,0,1,75,0,100,0,0,0,0,0,0,0,0,1,0,0,231,134,0,0,1,2,bad
30,19,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.333333333,0.526315789,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,15,2,15,15,2,8.5,15,2,0,0,0,0,0,0,11,0.909090909,0.090909091,0,0,0,0,0,1,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,352,13,0,0,1,0,bad
73,13,0,1,10,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,2,9,2,9,9,7,4.083333333,9,3.636363636,0,0,0,0,0,0,55,0.545454545,0.454545455,0,3,0,0.04,0,0.04,0,1,50,0,0,100,0,0,1,63.63636364,0,0,0,1,0,0,739,2183,4676,0,0,5,good
59,18,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,7,0,4,6,4,8,7,8,6,6.5,5.8,0,0,0,0,0,0,6,0.333333333,0.666666667,0,0,0,0,0,0,1,0,100,0,0,100,0,0,0,0,0,0,0,1,1,0,313,8087,2807568,0,0,5,good
52,24,0,3,1,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.115384615,0,0,0,0,0,0,3,1,0,0,0,1,0,7,5,2,3,2,10,10,6,5,6,4.25,0,0,0,0,0,0,171,0.058479532,0.941520468,0,0,0,0,0,0,0,0,40,0,2.469135802,97.5308642,0,0,0,0,0,0,0,0,0,0,219,4530,198488,0,0,5,good
40,12,0,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,1,0,1,0,0,1,0,4,2,1,8,1,9,8,9,6.25,8,5.666666667,0,0,0,0,0,0,40,0.9,0.1,0,0,0,0.5,0,0.5,0,1,75,0,100,0,0,0,0,0,0,0,0,1,1,0,859,-1,32167,0,1,3,good
18,11,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,8,8,0,8,8,0,8,8,0,0,0,0,0,0,0,63,0.523809524,0.476190476,0,5,0,0,0,0,0,1,18.18181818,0,0,0,0,0,0,100,0,0,0,0,0,0,246,-1,0,0,0,4,good
34,12,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.029411765,0,0,0,0,0,0,3,0,0,0,0,1,0,5,1,1,6,1,6,6,5,3.4,6,2.75,1,0,0,0,0,0,15,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,88.88888889,0,0,0,1,1,0,963,1959,0,0,1,0,bad
47,39,0,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.127659574,0.153846154,0,0,0,0,0,3,0,0,1,0,0,0,6,4,1,1,0,9,9,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,232,5612,0,0,1,5,bad
50,28,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,4,3,3,5,20,20,8,9,11.5,6.5,0,0,0,0,0,0,201,0.915422886,0.084577114,0,0,0,0.470588235,0,0.058823529,0,0,100,0,85.71428571,14.28571429,0,0,0,58.97435897,0,0,0,1,1,0,393,5086,53314,0,0,5,good
52,17,0,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.019230769,0.058823529,0,0,0,0,0,3,0,0,0,0,0,0,7,4,3,3,3,10,9,10,4.857142857,6,4.4,0,0,0,0,0,0,360,0.988888889,0.011111111,0,1,0,0,0,0,0,1,71.42857143,0,100,0,0,0,0,100,0,0,0,1,0,0,1703,7428,193,0,0,7,good
57,22,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,7,3,2,3,2,14,14,8,5.714285714,8.5,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,733,0,0,1,2,bad
52,27,0,5,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,8,3,2,3,2,6,6,5,4.125,5,3.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,358,7,0,0,1,0,bad
41,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.12195122,0,0,0,0,0,0,2,0,0,1,0,0,0,4,2,5,6,5,9,6,9,6.5,6,7,0,0,0,0,0,0,74,0.972972973,0.027027027,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,97.18309859,0,0,0,1,1,0,304,9557,4204,0,0,7,good
90,17,0,2,9,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.133333333,0,0,0,0,0,0,2,0,0,0,0,4,0,13,3,2,3,2,9,9,8,5.153846154,6,5,0,0,0,0,0,0,151,0.708609272,0.291390728,0,0,0,0.227272727,0,0,0,1,80.76923077,0,0,100,0,0,0,32,0,0,0,0,1,0,2812,7754,2263,0,1,6,good
41,34,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.024390244,0.029411765,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,21,21,0,14.5,14.5,0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0,0,0,0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,bad
219,12,1,3,1,0,1,2,0,3,1,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0.406392694,0.083333333,0,0,0,0,0,3,1,0,0,0,0,0,14,5,2,5,2,64,5,64,13.64285714,5,14.30769231,4,0,0,0,0,0,6,0.5,0.5,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,1,0,0,24,-1,0,0,1,0,bad
66,25,1,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.166666667,0,0,0,1,0,0,1,0,0,0,0,1,0,5,2,2,21,2,21,21,13,10.2,21,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,559,1632,8240141,0,1,0,bad
33,11,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,3,7,3,7,7,5,4.5,7,3.666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,279,86,0,0,1,0,bad
60,19,0,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,1,4,1,10,10,8,5.25,7,4.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,14,5465,616449,0,1,5,good
26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,38,0.526315789,0.473684211,0,1,0,0.111111111,0,0.222222222,0,1,41.66666667,0,85.71428571,14.28571429,0,0,0,71.42857143,0,0,0,0,1,0,263,2294,99193,0,0,5,good
43,15,0,2,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.046511628,0,0,0,0,0,0,2,0,0,0,0,0,0,6,3,1,3,1,9,7,9,4.333333333,5,4,0,1,0,0,0,0,52,0.557692308,0.442307692,0,0,0,0,0,0,0,1,65.2173913,0,0,0,0,0,0,0,0,0,0,0,1,0,208,5636,2,0,0,10,good
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,83,0.927710843,0.072289157,0,0,0,0.666666667,0,0,0,0,100,0,96.96969697,3.03030303,0,0,0,44.44444444,0,0,0,0,0,0,38,-1,0,0,0,3,good
46,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,4,17,7,17,7.75,5,10.5,0,1,0,0,0,0,55,0.472727273,0.527272727,0,0,0,0.137931034,0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,1,0,208,5635,2,0,0,10,good
23,16,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,118,0.322033898,0.677966102,0,3,0,0.3,0,0,0,1,27.27272727,0,11.11111111,88.88888889,0,0,0,43.83561644,0,0,0,1,0,0,169,-1,420116,0,0,2,good
46,27,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,4,4,3,3,3,19,19,7,8,11,5,0,0,0,0,0,0,160,0.96875,0.03125,0,0,0,0,0,0.4,0,1,80,0,100,0,0,0,0,0,0,0,0,0,0,0,1190,3923,0,0,1,2,good
56,25,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,4,1,1,5,15,15,8,6.666666667,6.333333333,7,0,0,0,0,0,0,21,0.952380952,0.047619048,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,1,0,0,68,-1,0,0,0,0,good
43,12,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,5,3,3,6,8,4,8,5.4,3.5,6.666666667,0,0,0,0,0,0,413,0.937046005,0.062953995,0,0,0,0,0,0,0,0,50,0,9.090909091,90.90909091,0,0,0,91.66666667,0,0,0,0,1,0,195,6014,116,0,0,8,good
67,23,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,8,5,2,3,2,15,15,7,6.125,9,5.166666667,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,355,5123,0,0,1,2,bad
31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,14,14,0,8.5,8.5,0,0,0,0,0,0,0,146,0.952054795,0.047945205,0,0,0,0.428571429,0,0.142857143,0,0,100,0,100,0,0,0,0,22.22222222,0,0,0,1,1,0,1224,2427,497097,0,0,4,good
66,20,0,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,10,4,1,3,1,12,12,8,4.6,7.5,3.875,0,0,0,0,0,0,106,0.933962264,0.066037736,0,0,0,0.285714286,0,0.142857143,0,0,100,0,100,0,0,0,0,36.36363636,0,0,0,1,0,0,729,7672,299,0,0,6,good
61,17,0,1,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,1,4,13,4,13,13,11,9,13,8,0,0,0,0,0,0,63,0.253968254,0.746031746,0,3,0,0.127659574,0,0,0,1,30,0,9.090909091,90.90909091,0,0,0,36,0,0,0,1,1,0,1702,7795,337165,0,0,5,good
83,21,0,7,0,0,1,2,0,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.144578313,0,0,0,0,0,0,3,0,0,0,0,0,0,15,2,1,3,1,9,9,8,3.866666667,5,3.583333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,12426,1823,0,0,5,good
39,23,0,1,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,1,2,1,16,16,5,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84,3934,0,0,1,0,bad
42,17,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.071428571,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,3,4,9,9,6,5.2,6,4.666666667,0,0,0,0,0,0,94,0.978723404,0.021276596,0,0,0,1,0,0,0,0,100,0,90,10,0,0,0,50,0,0,0,0,0,0,759,8371,460491,0,0,5,good
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0,0,0,0,0,0,0,18,0.444444444,0.555555556,0,1,0,0.2,0,0,0,1,33.33333333,0,0,0,0,0,0,33.33333333,0,0,0,1,1,0,660,3722,5817997,0,0,2,good
113,15,0,2,0,0,1,0,0,1,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.079646018,0,0,0,0,0,0,2,0,0,0,0,0,0,10,3,1,4,1,56,6,56,9.2,5,10.25,1,1,0,0,0,0,27,0.37037037,0.62962963,0,4,0,0,0,0,0,1,33.33333333,0,0,100,0,0,0,0,0,0,0,1,1,0,2976,8346,1,0,1,10,bad
61,18,0,3,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.049180328,0,0,0,0,0,0,3,0,0,0,0,1,0,8,4,2,3,2,10,10,8,5.375,6.5,5,0,0,0,0,0,0,808,0.982673267,0.017326733,0,0,0,0.214285714,0,0.071428571,0,0,78.57142857,0,99.45799458,0.54200542,0,0,0,0,0,0,0,0,0,0,989,7410,9624,0,0,5,good
78,50,1,4,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.115384615,0,0,0,0,1,0,3,1,0,0,0,0,0,7,2,2,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3993,5707171,0,1,0,bad
28,19,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,3,3,0,6,6,0,4.333333333,4.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,170,560,0,0,1,2,bad
43,34,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.046511628,0.058823529,0,0,0,0,0,2,0,0,0,0,0,0,2,2,9,9,0,20,20,0,14.5,14.5,0,0,1,0,0,0,0,115,0.556521739,0.443478261,0,9,0,0.078431373,0,0.039215686,0,1,64,0,0,100,0,0,0,60,0,0,0,1,0,0,586,7448,0,0,0,8,good
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,75,0.746666667,0.253333333,0,1,0,0.105263158,0,0.052631579,0,1,84.21052632,0,0,0,0,0,0,73.58490566,0,0,0,1,0,0,48,1778,0,0,0,1,good
53,18,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.075471698,0,0,0,0,0,0,2,0,0,0,0,1,0,7,4,2,3,2,10,10,8,5.142857143,6.5,4.6,0,0,0,0,0,0,94,0.936170213,0.063829787,0,1,0,0,0,0,0,1,92.85714286,0,100,0,0,0,0,70,0,0,0,1,0,0,991,4486,2873,0,0,5,good
55,30,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,5,4,2,3,2,23,23,8,7.8,13,4.333333333,3,0,0,0,0,0,85,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,1,0,-1,641733,0,1,2,bad
69,13,1,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.333333333,0.769230769,0,0,1,1,1,3,0,0,0,0,0,0,11,2,2,2,2,32,3,32,5.909090909,2.5,7.857142857,0,0,0,0,0,2,4,0.5,0.5,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,1,1,0,bad
113,22,1,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,2,0,0,0,0.115044248,0,0,0,1,0,0,2,0,0,0,0,0,0,11,7,3,3,3,14,14,13,8.272727273,8.5,8.222222222,0,0,0,0,0,0,163,0.834355828,0.165644172,0,2,0,0.111111111,0,0.148148148,0,1,16.66666667,0,0,100,0,0,0,88.88888889,0,0,0,1,1,0,1275,6760,3677,0,1,6,good
32,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,11,11,0,9.5,9.5,0,0,1,0,0,0,0,22,0.181818182,0.818181818,0,3,0,0.055555556,0,0,0,1,0,0,0,100,0,0,0,40,0,0,0,1,0,0,372,7297,5358359,0,0,5,good
72,12,0,2,4,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.111111111,0,0,0,0,0,0,2,0,0,0,0,1,0,11,5,2,3,2,11,4,11,4.545454545,3.5,4.777777778,0,0,0,0,0,0,18,0.555555556,0.444444444,0,0,0,0.5,0,0.25,0,0,100,0,100,0,0,0,0,65.2173913,0,0,0,0,1,0,293,8474,1433876,0,0,4,good
77,17,1,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.155844156,0,0,0,0,0,0,2,0,0,0,0,0,0,7,9,3,3,7,16,9,16,8.428571429,6,9.4,0,0,0,0,0,0,40,0.925,0.075,0,0,0,0,0,0,0,0,85.71428571,0,66.66666667,33.33333333,0,0,0,66.66666667,0,0,0,0,1,0,735,9309,6098,0,0,5,good
37,22,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,2,3,2,15,15,4,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,254,4129,0,0,1,2,bad
99,23,0,3,0,0,1,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0.080808081,0,0,0,0,0,0,3,0,0,1,0,0,0,8,0,2,4,2,39,14,39,10,9,10.33333333,0,0,0,0,0,0,33,0.878787879,0.121212121,0,1,0,0,0,0,0,1,75,0,100,0,0,0,0,0,0,0,0,1,1,0,137,229,4236883,0,0,0,bad
